9.328281,76.00,3.00,27.51,98.87,34.29,233.37,160.62,270.04,4.16,138.0
9.611326,75.00,3.00,27.51,98.87,34.31,232.71,160.66,270.30,4.28,138.0
9.943159,75.00,3.00,27.51,98.87,34.28,233.20,160.64,270.38,4.24,138.0
10.24094,76.00,3.00,27.51,98.87,34.28,233.70,160.82,270.16,4.32,138.0
10.4241,75.00,3.00,27.51,98.87,34.31,233.86,160.80,270.32,4.28,138.0
10.70588,75.00,3.00,27.52,98.87,34.31,233.53,160.78,270.36,4.18,138.0
11.06993,76.00,3.00,27.51,98.88,34.29,232.87,160.98,270.30,4.34,137.0
11.36862,75.00,3.00,27.51,98.88,34.30,233.37,160.98,270.10,4.26,138.0
11.56824,76.00,3.00,27.51,98.87,34.30,233.86,161.06,270.10,4.20,138.0
11.88288,76.00,3.00,27.52,98.88,34.28,234.03,161.02,270.44,4.28,138.0
12.19755,76.00,3.00,27.51,98.87,34.29,233.37,161.14,270.38,4.28,138.0
12.49636,76.00,3.00,27.51,98.87,34.29,234.36,160.94,270.26,4.32,138.0
12.69583,76.00,3.00,27.52,98.87,34.28,232.54,161.08,270.40,4.36,137.0
13.01252,77.00,3.00,27.51,98.87,34.29,234.36,161.12,270.30,4.32,138.0
13.31122,76.00,3.00,27.52,98.87,34.29,233.37,161.24,270.38,4.32,138.0
13.62615,70.00,3.00,27.52,98.88,34.29,234.36,161.26,270.34,4.32,138.0
13.82505,76.00,3.00,27.52,98.88,34.31,233.20,161.40,270.32,4.34,138.0
14.14035,76.00,3.00,27.52,98.87,34.31,233.20,161.46,270.42,4.50,138.0
14.37566,76.00,3.00,27.52,98.87,34.30,234.19,161.36,270.42,4.22,139.0
14.75696,76.00,3.00,27.52,98.88,34.28,234.19,161.56,270.54,4.36,137.0
15.05488,77.00,3.00,27.52,98.87,34.30,232.54,161.48,270.46,4.22,138.0
15.25414,76.00,3.00,27.52,98.88,34.30,233.53,161.58,270.48,4.34,139.0
15.56876,77.00,3.00,27.52,98.88,34.31,233.53,161.72,270.38,4.26,138.0
15.88369,76.00,3.00,27.52,98.87,34.30,234.03,161.58,270.48,4.32,136.0
16.1813,76.00,3.00,27.52,98.87,34.31,233.53,161.76,270.52,4.22,137.0
16.39709,76.00,3.00,27.52,98.88,34.31,232.87,161.82,270.44,4.36,139.0
16.69587,77.00,3.00,27.52,98.87,34.31,233.04,161.86,270.56,4.50,138.0
16.99586,76.00,3.00,27.51,98.87,34.31,233.53,161.72,270.62,4.50,139.0
17.3117,77.00,3.00,27.52,98.88,34.30,233.04,161.92,270.40,4.22,137.0
17.51114,77.00,3.00,27.52,98.87,34.32,233.86,162.00,270.62,4.46,138.0
17.82586,77.00,3.00,27.53,98.88,34.31,233.70,161.98,270.58,4.32,138.0
18.12494,76.00,3.00,27.53,98.88,34.31,231.73,162.06,270.60,4.20,138.0
18.44074,77.00,3.00,27.52,98.88,34.30,233.20,161.96,270.46,4.36,138.0
18.63925,76.00,3.00,27.52,98.88,34.30,233.20,162.16,270.62,4.34,138.0
18.95649,76.00,3.00,27.53,98.87,34.31,233.37,161.94,270.64,4.32,137.0
19.25623,77.00,3.00,27.53,98.88,34.30,233.37,162.12,270.54,4.48,137.0
19.57101,77.00,3.00,27.52,98.87,34.31,232.22,162.24,270.70,4.32,138.0
19.77002,77.00,3.00,27.53,98.88,34.30,232.87,162.12,270.76,4.26,138.0
20.06807,77.00,3.00,27.53,98.88,34.31,234.03,162.22,270.88,4.28,138.0
20.32197,77.00,3.00,27.53,98.87,34.31,232.22,162.28,270.78,4.22,139.0
20.68581,77.00,3.00,27.52,98.87,34.31,233.04,162.36,270.62,4.34,138.0
20.90177,77.00,3.00,27.53,98.87,34.31,232.71,162.32,270.70,4.20,138.0
21.20017,77.00,3.00,27.53,98.87,34.31,232.54,162.44,270.68,4.34,138.0
21.51568,78.00,3.00,27.53,98.87,34.29,232.38,162.62,270.72,4.22,138.0
21.81291,78.00,3.00,27.53,98.87,34.32,232.22,162.66,270.74,4.34,138.0
22.02934,76.00,3.00,27.53,98.87,34.31,233.04,162.56,270.84,4.36,139.0
22.32869,78.00,3.00,27.53,98.87,34.33,232.38,162.70,270.64,4.30,138.0
22.62641,77.00,3.00,27.53,98.87,34.32,233.37,162.66,270.80,4.22,139.0
22.94175,78.00,3.00,27.53,98.87,34.33,234.19,162.70,270.74,4.34,138.0
23.24031,77.00,3.00,27.53,98.87,34.32,233.20,162.84,270.76,4.18,139.0
23.45662,77.00,3.00,27.54,98.87,34.30,232.38,162.92,270.92,4.30,137.0
23.75613,78.00,3.00,27.54,98.87,34.31,232.71,163.02,270.92,4.26,138.0
24.07038,78.00,3.00,27.53,98.87,34.32,231.89,162.84,270.84,4.34,138.0
24.36909,78.00,3.00,27.53,98.87,34.32,232.71,162.94,270.86,4.26,138.0
24.55163,77.00,3.00,27.54,98.87,34.33,233.04,163.10,270.96,4.32,139.0
24.88275,77.00,3.00,27.53,98.87,34.32,232.87,163.08,270.92,4.20,138.0
25.19763,77.00,3.00,27.54,98.87,34.31,233.04,163.08,270.82,4.50,138.0
25.51237,77.00,3.00,27.54,98.87,34.33,232.87,163.20,270.94,4.28,138.0
25.71233,77.00,3.00,27.54,98.87,34.32,233.53,163.10,270.96,4.26,139.0
26.012,78.00,3.00,27.54,98.87,34.33,233.37,163.30,270.90,4.52,137.0
26.32692,77.00,3.00,27.54,98.86,34.31,232.54,163.30,270.94,4.24,138.0
26.62592,78.00,3.00,27.54,98.87,34.32,233.04,163.40,270.84,4.24,139.0
26.84133,78.00,3.00,27.54,98.87,34.33,232.87,163.40,270.84,4.20,138.0
27.14121,77.00,3.00,27.54,98.87,34.34,231.73,163.56,270.94,4.38,138.0
27.44075,78.00,3.00,27.54,98.87,34.34,233.20,163.64,271.00,4.38,138.0
27.75689,78.00,3.00,27.54,98.87,34.34,232.71,163.56,271.02,4.36,138.0
27.95585,78.00,3.00,27.55,98.87,34.35,233.04,163.48,271.00,4.40,139.0
28.27055,78.00,3.00,27.54,98.87,34.33,231.89,163.56,271.10,4.28,139.0
28.56862,79.00,3.00,27.55,98.87,34.31,233.04,163.64,271.02,4.36,138.0
28.88487,78.00,3.00,27.55,98.87,34.33,232.22,163.82,270.98,4.50,138.0
29.08501,79.00,3.00,27.54,98.87,34.32,233.04,163.64,271.04,4.28,138.0
29.40022,78.00,3.00,27.54,98.87,34.34,231.89,163.82,270.94,4.22,138.0
29.69878,77.00,3.00,27.54,98.87,34.34,233.37,163.76,271.06,4.38,139.0
30.01344,77.00,3.00,27.55,98.87,34.33,233.04,163.86,271.02,4.46,138.0
30.21194,78.00,3.00,27.55,98.87,34.33,232.71,163.98,271.20,4.42,139.0
30.52718,77.00,3.00,27.54,98.87,34.34,232.54,163.88,271.08,4.36,138.0
30.82536,78.00,3.00,27.55,98.87,34.34,233.20,163.96,271.22,4.32,139.0
31.14047,78.00,3.00,27.55,98.87,34.34,233.04,164.02,271.00,4.24,139.0
31.43819,79.00,3.00,27.56,98.87,34.34,232.87,163.98,271.20,4.26,137.0
31.65429,78.00,3.00,27.55,98.87,34.33,232.22,164.18,271.34,4.36,139.0
31.95232,74.00,3.00,27.56,98.87,34.34,234.36,164.24,271.18,4.36,138.0
32.26711,78.00,3.00,27.56,98.87,34.35,232.54,164.22,271.18,4.36,138.0
32.56537,78.00,3.00,27.56,98.87,34.37,232.54,164.16,271.22,4.40,139.0
32.78101,79.00,3.00,27.55,98.87,34.35,232.71,164.18,271.08,4.28,139.0
33.07864,79.00,3.00,27.56,98.87,34.35,232.71,164.22,271.26,4.38,139.0
33.39345,78.00,3.00,27.56,98.87,34.37,232.87,164.40,271.36,4.30,139.0
33.69229,78.00,3.00,27.56,98.87,34.34,232.38,164.44,271.30,4.46,138.0
33.89188,79.00,3.00,27.57,98.87,34.35,232.71,164.44,271.28,4.28,139.0
34.20767,78.00,3.00,27.56,98.87,34.35,233.04,164.46,271.32,4.34,138.0
34.52223,78.00,3.00,27.57,98.87,34.36,233.04,164.52,271.28,4.30,138.0
34.82097,80.00,3.00,27.56,98.87,34.37,232.54,164.74,271.42,4.32,138.0
35.0204,79.00,3.00,27.56,98.87,34.37,231.57,164.74,271.40,4.26,139.0
35.33558,78.00,3.00,27.57,98.87,34.37,232.38,164.64,271.38,4.28,139.0
35.63275,80.00,3.00,27.57,98.87,34.38,232.22,164.68,271.44,4.30,138.0
35.94806,79.00,3.00,27.57,98.87,34.37,232.54,164.80,271.34,4.34,139.0
36.14885,79.00,3.00,27.57,98.87,34.34,232.71,164.86,271.46,4.36,139.0
36.46305,79.00,3.00,27.57,98.87,34.36,232.38,164.96,271.46,4.38,138.0
36.76851,79.00,3.00,27.57,98.87,34.37,233.20,164.70,271.44,4.28,139.0
37.06864,79.00,3.00,27.56,98.87,34.37,232.22,165.02,271.52,4.30,139.0
37.28427,79.00,3.00,27.57,98.87,34.38,232.54,164.82,271.42,4.18,139.0
37.58483,79.00,3.00,27.58,98.87,34.36,233.20,165.00,271.38,4.34,139.0
37.89926,80.00,3.00,27.58,98.87,34.37,232.87,165.06,271.56,4.36,139.0
38.19773,79.00,3.00,27.57,98.87,34.35,231.89,165.04,271.42,4.46,139.0
38.41272,79.00,3.00,27.57,98.87,34.36,233.20,165.12,271.48,4.24,140.0
38.71306,80.00,3.00,27.57,98.87,34.38,232.71,165.26,271.50,4.26,139.0
39.02853,79.00,3.00,27.58,98.87,34.36,232.54,165.22,271.52,4.46,139.0
39.22653,79.00,3.00,27.58,98.87,34.36,232.54,165.44,271.58,4.32,139.0
39.64134,80.00,3.00,27.58,98.88,34.37,232.71,165.18,271.56,4.28,140.0
39.84072,79.00,3.00,27.58,98.87,34.37,232.87,165.38,271.56,4.28,139.0
40.14015,79.00,3.00,27.58,98.87,34.38,232.38,165.40,271.64,4.28,140.0
40.45439,80.00,3.00,27.58,98.88,34.39,232.38,165.46,271.60,4.22,140.0
40.75414,79.00,3.00,27.58,98.87,34.37,232.38,165.54,271.70,4.32,138.0
40.96921,79.00,3.00,27.58,98.88,34.38,231.57,165.46,271.58,4.38,140.0
41.26855,80.00,3.00,27.59,98.88,34.38,232.38,165.60,271.82,4.36,139.0
41.58298,81.00,3.00,27.58,98.88,34.37,232.87,165.54,271.70,4.32,139.0
41.88113,79.00,3.00,27.58,98.88,34.38,232.22,165.70,271.74,4.22,139.0
42.09626,80.00,3.00,27.59,98.88,34.39,232.05,165.58,271.56,4.34,140.0
42.39535,80.00,3.00,27.59,98.88,34.39,232.05,165.70,271.64,4.38,140.0
42.70995,80.00,3.00,27.59,98.88,34.40,230.92,165.64,271.64,4.26,140.0
43.00849,80.00,3.00,27.59,98.88,34.38,232.38,165.82,271.80,4.34,140.0
43.22327,80.00,3.00,27.58,98.88,34.38,230.76,165.78,271.66,4.24,139.0
43.52176,80.00,3.00,27.60,98.88,34.40,231.40,165.76,271.86,4.28,139.0
43.83656,80.00,3.00,27.59,98.88,34.41,231.24,166.04,271.70,4.20,140.0
44.13549,79.00,3.00,27.59,98.88,34.39,232.71,166.10,271.76,4.38,140.0
44.35042,80.00,3.00,27.59,98.88,34.39,231.89,165.96,271.76,4.30,140.0
44.64939,80.00,3.00,27.59,98.88,34.39,230.92,166.02,271.68,4.32,139.0
44.96654,80.00,3.00,27.59,98.88,34.40,231.89,166.12,271.84,4.42,141.0
45.26518,79.00,3.00,27.59,98.88,34.38,231.57,166.10,271.90,4.48,139.0
45.46515,80.00,3.00,27.60,98.88,34.40,231.57,166.16,271.94,4.34,139.0
45.78159,80.00,3.00,27.60,98.88,34.40,233.86,166.14,271.74,4.38,139.0
46.08136,81.00,3.00,27.60,98.88,34.39,232.38,166.18,271.94,4.34,140.0
46.39716,81.00,3.00,27.59,98.87,34.40,231.89,166.34,271.98,4.30,139.0
46.59738,81.00,3.00,27.60,98.88,34.39,232.22,166.34,271.98,4.32,140.0
46.91222,81.00,3.00,27.60,98.88,34.40,232.54,166.38,271.76,4.36,140.0
47.21011,81.00,3.00,27.60,98.88,34.40,231.40,166.26,271.80,4.28,140.0
47.52608,80.00,3.00,27.60,98.88,34.39,231.57,166.38,271.86,4.42,140.0
47.82625,81.00,3.00,27.60,98.88,34.39,231.08,166.42,272.02,4.26,140.0
47.99173,81.00,3.00,27.60,98.88,34.39,232.22,166.46,271.92,4.32,140.0
48.34005,81.00,3.00,27.60,98.88,34.39,231.24,166.60,271.94,4.32,140.0
48.63805,80.00,3.00,27.60,98.88,34.42,231.08,166.62,272.06,4.18,141.0
48.95331,81.00,3.00,27.60,98.88,34.40,231.40,166.80,271.96,4.28,141.0
49.15393,81.00,3.00,27.60,98.88,34.40,231.57,166.64,272.04,4.12,140.0
49.46904,81.00,3.00,27.60,98.88,34.40,232.22,166.80,271.98,4.36,140.0
49.76875,80.00,3.00,27.61,98.88,34.42,232.22,166.80,271.94,4.28,141.0
50.08297,82.00,3.00,27.61,98.88,34.41,231.24,166.80,271.94,4.22,141.0
50.2493,82.00,3.00,27.60,98.88,34.42,231.24,166.86,272.00,4.30,140.0
50.59891,81.00,3.00,27.61,98.88,34.42,233.20,166.80,271.98,4.20,141.0
50.89873,80.00,3.00,27.62,98.88,34.40,231.24,166.92,272.08,4.46,140.0
51.19698,81.00,3.00,27.62,98.88,34.41,230.92,167.00,272.08,4.26,141.0
51.41449,81.00,3.00,27.61,98.88,34.41,231.24,167.00,272.04,4.32,140.0
51.71279,81.00,3.00,27.61,98.88,34.43,230.60,167.06,272.10,4.30,141.0
52.02806,81.00,3.00,27.61,98.88,34.40,229.96,166.96,272.10,4.44,142.0
52.32659,80.00,3.00,27.61,98.88,34.40,231.08,167.20,272.16,4.30,141.0
52.54244,82.00,3.00,27.61,98.88,34.41,232.05,167.10,272.08,4.24,139.0
52.84039,81.00,3.00,27.62,98.88,34.43,232.38,167.32,272.16,4.42,141.0
53.1554,82.00,3.00,27.62,98.88,34.43,231.24,167.20,272.04,4.42,141.0
53.45375,82.00,3.00,27.62,98.88,34.41,231.40,167.26,272.14,4.36,141.0
53.67075,82.00,3.00,27.62,98.89,34.43,231.40,167.42,272.14,4.16,140.0
53.9689,82.00,3.00,27.62,98.88,34.43,230.76,167.18,272.14,4.18,141.0
54.28372,82.00,3.00,27.62,98.88,34.43,231.57,167.46,272.14,4.30,141.0
54.58217,81.00,3.00,27.61,98.88,34.42,231.40,167.52,272.08,4.18,141.0
54.78356,81.00,3.00,27.62,98.88,34.42,230.76,167.36,272.26,4.32,140.0
55.09817,82.00,3.00,27.62,98.88,34.42,231.08,167.82,272.36,4.48,141.0
55.41301,82.00,3.00,27.62,98.88,34.43,231.40,167.60,272.26,4.32,141.0
55.71205,82.00,3.00,27.62,98.88,34.42,231.89,167.62,272.14,4.24,140.0
56.02692,81.00,3.00,27.62,98.88,34.42,231.08,167.82,272.18,4.24,141.0
56.22615,82.00,3.00,27.63,98.88,34.42,231.08,167.62,272.34,4.28,141.0
56.62565,83.00,3.00,27.62,98.88,34.42,231.08,167.76,272.32,4.28,141.0
56.84165,82.00,3.00,27.63,98.88,34.46,231.08,167.88,272.24,4.32,141.0
57.13992,82.00,3.00,27.62,98.88,34.42,231.57,167.78,272.22,4.36,141.0
57.35538,83.00,3.00,27.63,98.88,34.43,231.08,167.86,272.20,4.26,142.0
57.65276,82.00,3.00,27.63,98.88,34.44,230.92,167.94,272.28,4.30,140.0
57.97132,83.00,3.00,27.63,98.88,34.43,230.12,168.02,272.28,4.40,142.0
58.26936,82.00,3.00,27.63,98.88,34.43,230.44,168.04,272.28,4.22,141.0
58.48463,83.00,3.00,27.63,98.88,34.43,230.92,168.00,272.26,4.10,142.0
58.78265,83.00,3.00,27.64,98.88,34.46,231.24,168.00,272.50,4.36,141.0
59.09741,82.00,3.00,27.64,98.88,34.44,231.24,168.12,272.42,4.40,142.0
59.29685,83.00,3.00,27.63,98.88,34.44,231.24,167.98,272.38,4.22,142.0
59.61182,82.00,3.00,27.64,98.88,34.44,231.73,168.10,272.50,4.26,142.0
59.90966,83.00,3.00,27.64,98.88,34.43,232.22,168.14,272.32,4.30,141.0
60.20924,83.00,3.00,27.64,98.87,34.44,230.92,168.44,272.44,4.40,140.0
60.52513,83.00,3.00,27.63,98.87,34.45,232.05,168.28,272.50,4.34,140.0
60.72503,82.00,3.00,27.64,98.88,34.43,231.89,168.24,272.40,4.22,142.0
61.04207,83.00,3.00,27.63,98.87,34.44,231.08,168.36,272.52,4.38,141.0
61.34063,83.00,3.00,27.64,98.87,34.43,230.60,168.46,272.54,4.38,141.0
61.65521,83.00,3.00,27.64,98.87,34.43,232.71,168.52,272.46,4.26,141.0
61.85316,83.00,3.00,27.64,98.87,34.45,230.76,168.52,272.50,4.38,142.0
62.16858,83.00,3.00,27.64,98.87,34.44,230.60,168.50,272.48,4.42,142.0
62.46684,84.00,3.00,27.65,98.87,34.46,231.08,168.54,272.50,4.36,143.0
62.78148,84.00,3.00,27.64,98.87,34.45,231.40,168.58,272.66,4.50,141.0
63.07991,83.00,3.00,27.65,98.87,34.44,231.08,168.54,272.52,4.46,142.0
63.28034,83.00,3.00,27.65,98.87,34.44,230.76,168.58,272.48,4.28,142.0
63.59529,84.00,3.00,27.65,98.87,34.47,231.08,168.58,272.58,4.18,142.0
63.91006,84.00,3.00,27.65,98.87,34.44,230.60,168.60,272.54,4.28,142.0
64.20779,84.00,3.00,27.65,98.87,34.44,230.76,168.78,272.52,4.24,142.0
64.42311,83.00,3.00,27.65,98.87,34.45,232.22,168.90,272.72,4.32,142.0
64.72122,83.00,3.00,27.66,98.87,34.46,230.28,168.82,272.64,4.38,142.0
65.03802,84.00,3.00,27.65,98.87,34.44,230.12,168.92,272.64,4.24,142.0
65.21966,83.00,3.00,27.66,98.87,34.46,232.22,168.82,272.68,4.34,142.0
65.50993,84.00,3.00,27.66,98.87,34.46,230.60,168.96,272.66,4.38,141.0
65.79208,83.00,3.00,27.66,98.87,34.46,233.04,169.06,272.66,4.28,142.0
66.15674,84.00,3.00,27.66,98.87,34.45,230.28,168.94,272.64,4.32,141.0
66.47177,84.00,3.00,27.66,98.87,34.45,230.28,168.98,272.56,4.36,141.0
66.67051,84.00,3.00,27.66,98.87,34.46,232.38,169.02,272.72,4.34,141.0
66.96975,84.00,3.00,27.66,98.87,34.45,229.96,169.16,272.66,4.30,141.0
67.28526,84.00,3.00,27.67,98.87,34.45,232.54,169.06,272.70,4.42,142.0
67.58455,84.00,3.00,27.66,98.87,34.45,229.00,169.20,272.68,4.46,142.0
67.80158,85.00,3.00,27.67,98.87,34.47,231.57,169.30,272.82,4.36,143.0
68.10072,84.00,3.00,27.67,98.87,34.47,231.08,169.22,272.78,4.36,143.0
68.41513,83.00,3.00,27.66,98.87,34.45,230.60,169.24,272.78,4.22,143.0
68.71401,84.00,3.00,27.66,98.87,34.47,230.76,169.16,272.70,4.28,142.0
68.91247,84.00,3.00,27.67,98.87,34.47,231.89,169.40,272.74,4.34,142.0
69.22804,85.00,3.00,27.67,98.87,34.46,229.64,169.42,272.70,4.38,143.0
69.54281,85.00,3.00,27.67,98.87,34.47,230.12,169.42,272.78,4.28,143.0
69.841,84.00,3.00,27.67,98.87,34.48,230.44,169.40,272.92,4.22,141.0
70.04004,84.00,3.00,27.67,98.88,34.47,230.76,169.42,272.98,4.28,143.0
70.35448,79.00,3.00,27.67,98.87,34.49,230.76,169.58,272.86,4.22,143.0
70.67007,84.00,3.00,27.67,98.88,34.46,230.76,169.54,272.72,4.28,142.0
70.96895,85.00,3.00,27.68,98.88,34.48,230.76,169.76,272.82,4.28,141.0
71.27245,85.00,3.00,27.67,98.87,34.47,231.08,169.64,272.74,4.18,142.0
71.4725,85.00,3.00,27.68,98.88,34.46,230.76,169.60,272.96,4.30,143.0
71.78764,85.00,3.00,27.68,98.88,34.46,230.60,169.64,272.84,4.22,143.0
72.00253,85.00,3.00,27.67,98.88,34.49,230.12,169.72,273.08,4.26,143.0
72.40053,85.00,3.00,27.68,98.88,34.47,229.80,169.68,272.90,4.36,142.0
72.60143,85.00,3.00,27.68,98.88,34.48,230.60,169.80,272.74,4.34,142.0
72.91543,85.00,3.00,27.68,98.88,34.47,230.44,169.70,272.92,4.34,143.0
73.21424,85.00,3.00,27.68,98.88,34.47,229.48,169.78,272.88,4.28,143.0
73.52889,85.00,3.00,27.69,98.88,34.47,230.44,169.94,272.98,4.30,142.0
73.72897,85.00,3.00,27.68,98.88,34.47,230.60,169.88,272.92,4.34,143.0
74.04398,85.00,3.00,27.68,98.88,34.48,230.28,169.92,272.90,4.22,142.0
74.34185,86.00,3.00,27.69,98.88,34.48,228.52,169.82,273.06,4.38,143.0
74.65744,86.00,3.00,27.69,98.88,34.49,230.44,169.98,272.92,4.22,142.0
74.85652,85.00,3.00,27.70,98.88,34.48,229.48,170.06,273.00,4.28,142.0
75.18776,86.00,3.00,27.69,98.88,34.47,230.28,170.14,272.86,4.42,142.0
75.46931,84.00,3.00,27.69,98.88,34.49,230.60,170.12,273.04,4.38,143.0
75.7856,85.00,3.00,27.69,98.88,34.48,229.96,170.02,273.06,4.14,143.0
75.98431,86.00,3.00,27.69,98.88,34.48,230.44,170.12,273.02,4.26,143.0
76.29948,86.00,3.00,27.70,98.88,34.48,230.60,170.16,273.06,4.18,143.0
76.59745,86.00,3.00,27.70,98.88,34.47,229.32,170.26,273.16,4.36,144.0
76.91386,86.00,3.00,27.70,98.88,34.47,229.96,170.24,273.10,4.32,143.0
77.11342,84.00,3.00,27.70,98.88,34.50,230.12,170.48,273.10,4.30,143.0
77.41335,84.00,3.00,27.70,98.88,34.49,229.80,170.38,273.18,4.44,142.0
77.72739,87.00,3.00,27.70,98.88,34.49,230.44,170.44,273.14,4.38,143.0
78.043,85.00,3.00,27.71,98.88,34.48,230.12,170.34,273.04,4.32,144.0
78.24168,85.00,3.00,27.71,98.88,34.48,230.28,170.62,273.04,4.36,143.0
78.53922,86.00,3.00,27.71,98.88,34.49,230.12,170.46,272.96,4.30,144.0
78.85454,86.00,3.00,27.71,98.88,34.50,230.28,170.56,273.12,4.18,144.0
79.06998,86.00,3.00,27.71,98.88,34.48,229.64,170.40,273.24,4.24,144.0
79.46929,86.00,3.00,27.71,98.88,34.48,229.64,170.52,273.12,4.32,144.0
79.6688,86.00,3.00,27.71,98.87,34.50,230.44,170.84,273.18,4.34,142.0
79.98328,85.00,3.00,27.71,98.87,34.50,230.12,170.70,273.18,4.32,142.0
80.28197,85.00,3.00,27.71,98.87,34.48,230.60,170.66,273.14,4.34,144.0
80.48112,87.00,3.00,27.71,98.88,34.49,230.76,170.76,273.20,4.36,142.0
80.76165,86.00,3.00,27.72,98.88,34.49,228.84,170.84,273.20,4.08,143.0
81.11024,86.00,3.00,27.72,98.88,34.48,229.48,170.76,273.20,4.34,144.0
81.40815,86.00,3.00,27.71,98.87,34.48,229.96,170.78,273.28,4.44,144.0
81.72448,85.00,3.00,27.72,98.87,34.48,229.96,170.94,273.32,4.12,144.0
81.923,85.00,3.00,27.72,98.87,34.51,229.48,170.92,273.18,4.40,143.0
82.23753,86.00,3.00,27.72,98.87,34.48,229.64,170.76,273.38,4.32,144.0
82.53593,86.00,3.00,27.72,98.87,34.49,231.24,170.84,273.20,4.28,144.0
82.73489,86.00,3.00,27.72,98.88,34.49,229.64,171.06,273.36,4.32,144.0
83.05054,87.00,3.00,27.72,98.87,34.51,230.44,171.10,273.24,4.12,144.0
83.36548,87.00,3.00,27.73,98.87,34.47,229.64,171.00,273.16,4.26,144.0
83.66324,85.00,3.00,27.72,98.87,34.50,230.12,171.02,273.30,4.22,144.0
83.97874,86.00,3.00,27.72,98.87,34.49,229.80,171.12,273.34,4.42,145.0
84.17683,86.00,3.00,27.73,98.87,34.50,231.08,171.10,273.36,4.34,145.0
84.49252,87.00,3.00,27.73,98.87,34.51,229.96,171.22,273.44,4.40,144.0
84.79037,86.00,3.00,27.72,98.87,34.51,229.80,171.06,273.56,4.52,144.0
85.10548,86.00,3.00,27.73,98.87,34.50,229.80,171.24,273.48,4.22,145.0
85.30494,86.00,3.00,27.73,98.87,34.50,231.08,171.24,273.52,4.42,145.0
85.56007,89.00,3.00,27.73,98.87,34.53,231.24,171.24,273.34,4.34,145.0
85.92708,87.00,3.00,27.74,98.87,34.51,230.12,171.28,273.34,4.30,145.0
86.22597,105.00,3.00,27.74,98.87,34.52,229.96,171.36,273.46,4.18,145.0
86.42574,87.00,3.00,27.74,98.88,34.51,229.96,171.26,273.40,4.28,144.0
86.74173,87.00,3.00,27.74,98.88,34.52,229.80,171.48,273.40,4.40,145.0
87.04137,86.00,3.00,27.74,98.88,34.52,230.76,171.60,273.44,4.42,145.0
87.35766,87.00,3.00,27.74,98.88,34.51,229.32,171.44,273.50,4.34,145.0
87.65532,87.00,3.00,27.75,98.88,34.50,230.28,171.58,273.56,4.26,145.0
